,userId,movieId,rating,timestamp
32429,7,2701,1.5,1106713076
33348,7,4700,1.5,1109746591
36647,7,8972,2.5,1111552650
33375,7,4844,1.5,1161738352
33381,7,4874,3.0,1106635738
34193,7,5378,0.5,1106635735
22734,7,4246,2.0,1110855253
37541,7,49824,3.0,1173051469
32529,7,3114,4.5,1106635500
12461,7,2640,3.0,1106635540
30809,7,587,2.0,1106635714
11327,7,2353,3.5,1106635625
33200,7,4310,0.5,1107127033
22927,7,4896,4.0,1106636718
36615,7,8970,2.5,1106636069
37408,7,48997,2.5,1174263740
3190,7,480,5.0,1106635917
36769,7,30816,2.0,1107127004
32482,7,2717,3.5,1106713081
37132,7,33836,1.0,1125442102
36604,7,8965,1.0,1106636095
36781,7,31878,3.5,1118025982
20907,7,2683,2.0,1106635420
33414,7,4886,4.0,1106636531
33863,7,4995,4.5,1106636610
36837,7,32587,3.5,1128486479
31873,7,1584,5.0,1106635423
33986,7,5218,3.5,1106712866
32750,7,3916,4.0,1106636596
37397,7,48783,4.5,1162163488
19448,7,1183,1.5,1106712613
4124,7,592,3.0,1106635922
36728,7,27741,3.0,1107474020
21747,7,3408,4.5,1106712549
34071,7,5349,3.5,1106636606
8241,7,1270,5.0,1106635681
37016,7,33794,2.0,1121041002
4313,7,593,5.0,1106635912
7185,7,1210,4.0,1106635965
32724,7,3869,5.0,1106635733
36734,7,30812,3.5,1113353083
5280,7,780,4.5,1106635943
575,7,50,4.5,1106635993
23357,7,150,4.5,1106635925
31787,7,1246,1.5,1106635678
13062,7,2858,4.0,1106712546
36921,7,33162,3.5,1116550784
33243,7,4370,4.5,1106712869
31955,7,1610,4.0,1106635429
15066,7,3793,3.5,1106635630
32791,7,3977,2.5,1106635635
32863,7,3994,3.0,1161738301
32045,7,1682,3.0,1106635653
23358,8,150,4.0,839463422
24343,8,380,5.0,839463422
24960,8,597,3.0,839463728
30042,8,454,4.0,839463546
28326,8,292,3.0,839463489
24170,8,364,5.0,839463546
17847,8,32,3.0,839463624
3191,8,480,4.0,839463527
27807,8,236,3.0,839463767
23695,8,253,5.0,839463509
4125,8,592,3.0,839463422
25454,8,11,4.0,839463806
27922,8,252,3.0,839463856
3002,8,457,3.0,839463489
26563,8,141,3.0,839464076
3960,8,590,5.0,839463422
2429,8,356,3.0,839463527
18735,8,539,3.0,839463728
27245,8,185,5.0,839463509
857,8,110,3.0,839463527
4314,8,593,4.0,839463470
28667,8,317,3.0,839463644
23558,8,153,2.0,839463451
28183,8,282,3.0,839463767
27357,8,186,4.0,839463856
37546,8,586,3.0,839463702
1500,8,235,3.0,839464076
3574,8,527,5.0,839463728
1367,8,231,4.0,839463470
29422,8,377,4.0,839463644
15289,8,318,5.0,839463489
29726,8,432,1.0,839463702
28986,8,339,3.0,839463509
3428,8,500,2.0,839463624
576,8,50,5.0,839463644
2792,8,367,3.0,839463564
17759,8,21,4.0,839463564
25322,8,10,2.0,839463509
1823,8,296,4.0,839463422
23252,8,39,3.0,839463644
18427,8,357,5.0,839463767
23058,8,34,5.0,839463546
25094,8,2,4.0,839463806
29954,8,440,3.0,839463728
27528,8,208,3.0,839463509
372,8,47,4.0,839463546
30810,8,587,3.0,839463702
37885,9,2877,3.0,1044657221
37840,9,2023,3.0,1044656650
37672,9,1037,2.0,1044656650
38113,9,5893,4.0,1044657144
29376,9,371,3.0,1044656716
38115,9,5902,5.0,1044656934
38107,9,5890,4.0,1044656792
38161,9,5956,4.0,1044656962
6759,9,1198,5.0,1044656716
37666,9,627,3.0,1044657102
8242,9,1270,5.0,1044657088
37662,9,187,3.0,1044657119
38109,9,5891,1.0,1044657318
34194,9,5378,3.0,1044656811
10089,9,2012,4.0,1044657237
37979,9,5451,4.0,1044656836
37977,9,5447,4.0,1044656836
37943,9,3735,3.0,1044657051
37963,9,4558,1.0,1044656650
33987,9,5218,4.0,1044656811
37960,9,4131,1.0,1044657221
33666,9,4993,5.0,1044657051
38231,9,6044,2.0,1044657285
37924,9,3328,3.0,1044656650
38224,9,6001,4.0,1044657072
37711,9,1674,4.0,1044656650
38049,9,5507,1.0,1044656836
1262,9,223,4.0,1044656650
38217,9,5965,4.0,1044657185
38220,9,5988,2.0,1044657269
38216,9,5962,1.0,1044657338
37892,9,2901,2.0,1044656716
38080,9,5872,3.0,1044656962
38076,9,5843,3.0,1044657269
37696,9,1095,4.0,1044657088
38073,9,5841,1.0,1044657318
34768,9,5952,5.0,1044656908
37984,9,5481,5.0,1044656836
25944,9,41,3.0,1044656650
37906,9,3173,2.0,1044656650
37751,9,1987,2.0,1044656716
34286,9,5445,4.0,1044656792
37753,9,2011,3.0,1044657200
38829,10,7149,4.0,1455399533
39176,10,31433,2.5,1455357527
38770,10,6942,4.0,1455301621
38846,10,7151,3.0,1455302670
38759,10,6535,4.0,1455398379
39102,10,8869,5.0,1455303064
38868,10,7169,4.5,1455303046
38876,10,7293,3.5,1455402085
21082,10,2762,0.5,1455356388
38923,10,7375,4.0,1455303057
38930,10,7451,3.5,1455399289
39108,10,8969,3.5,1455302697
38969,10,7458,5.0,1455356656
39017,10,8529,3.5,1455398107
39187,10,31685,4.5,1455357602
11880,10,2571,0.5,1455356378
32359,10,2671,3.5,1455357517
39128,10,30749,3.5,1455398096
24961,10,597,3.5,1455357645
35681,10,7153,4.0,1455356347
38858,10,7154,4.0,1455399087
39064,10,8533,5.0,1455301847
40348,10,81784,2.5,1455357716
39238,10,33679,3.0,1455357626
13379,10,2959,0.5,1455356582
40102,10,72737,3.5,1455398131
40099,10,72720,3.5,1455301822
40090,10,72407,3.0,1455356987
40581,10,95167,4.0,1455398177
40089,10,72330,3.5,1455399573
40057,10,72011,2.5,1455301741
33864,10,4995,4.0,1455301798
40577,10,94070,4.5,1455357387
40611,10,95449,4.0,1455356885
40039,10,70293,0.5,1455398141
40616,10,95510,3.0,1455398127
40027,10,70183,3.0,1455357636
40646,10,95543,3.5,1455399376
40652,10,96079,5.0,1455302172
40702,10,97024,0.5,1455301892
40703,10,97938,1.0,1455398105
40734,10,98203,3.0,1455356994
40051,10,71579,5.0,1455301869
33667,10,4993,4.0,1455356385
40540,10,92259,5.0,1455301553
40512,10,88810,3.0,1455399281
40354,10,81845,5.0,1455302591
40321,10,80549,3.5,1455399347
2430,10,356,3.5,1455301685
40412,10,81847,3.5,1455399313
13063,10,2858,1.0,1455356578
40283,10,79091,5.0,1455306124
40273,10,78772,3.0,1455356988
40272,10,77841,2.0,1455302684
40533,10,91104,3.0,1455356990
40269,10,74450,3.0,1455357541
40443,10,82499,2.0,1455398390
40211,10,73017,3.0,1455356691
40446,10,84374,3.5,1455357730
40460,10,86548,3.0,1455398396
18843,10,588,4.0,1455306173
40464,10,87222,3.5,1455306257
40481,10,88163,4.0,1455357504
40114,10,72998,2.5,1455356351
40436,10,82167,3.5,1455357720
39969,10,69844,3.0,1455399200
40738,10,103335,4.0,1455398111
40757,10,103339,4.0,1455356177
39680,10,58047,3.5,1455302791
39660,10,56949,3.0,1455357531
40937,10,129428,3.5,1455357384
39595,10,56367,3.5,1455301825
40939,10,136020,5.0,1455302192
40956,10,137595,4.0,1455356898
40957,10,140110,5.0,1455356776
1824,10,296,1.0,1455303387
39694,10,59333,2.5,1455357564
39514,10,54286,3.5,1455356320
39506,10,51705,4.5,1455359663
20245,10,1907,4.0,1455306183
33031,10,4306,4.5,1455356595
39426,10,51662,3.0,1455356357
39380,10,47099,3.0,1455401876
39363,10,41285,2.5,1455301854
39324,10,40819,4.0,1455301745
39297,10,40629,3.0,1455356796
39508,10,51834,1.5,1455399396
39698,10,59421,2.0,1455398002
39706,10,60397,3.0,1455302689
39720,10,60950,2.0,1455301965
39953,10,69406,4.5,1455302747
40763,10,104374,4.0,1455357653
40778,10,105211,2.5,1455399232
40780,10,106489,3.5,1455357076
40805,10,106696,4.5,1455306204
39848,10,68954,4.0,1455304158
39837,10,66203,3.5,1455357596
34769,10,5952,4.0,1455356588
40834,10,107141,2.0,1455399188
40842,10,109374,0.5,1455302315
39803,10,64969,0.5,1455357607
40894,10,109853,4.0,1455357656
40896,10,112006,4.0,1455398144
39781,10,63992,4.5,1455356863
40899,10,113275,4.5,1455357698
39746,10,63113,3.5,1455302183
39736,10,61250,2.5,1455398339
40900,10,113394,4.0,1455398275
40901,10,119145,1.0,1455302650
39232,10,33145,3.0,1455398153
22735,10,4246,3.5,1455302676
32171,10,1784,3.5,1455301699
36230,10,8665,3.5,1455356327
36616,10,8970,1.0,1455398160
16055,10,58559,4.5,1455302113
38543,10,5943,3.0,1455303078
36151,10,8636,3.5,1455356713
38471,10,5377,3.5,1455301898
38562,10,5957,3.0,1455397999
38457,10,5066,3.0,1455399329
36340,10,8808,3.0,1455397936
37417,10,49272,5.0,1455302162
37518,10,49286,5.0,1455357502
37017,10,33794,5.0,1455302031
38393,10,4447,4.5,1455398321
36480,10,8961,2.5,1455302401
38359,10,3882,3.0,1455398344
16839,10,106782,1.0,1455398089
38515,10,5620,3.0,1455357578
16893,10,109487,0.5,1455398092
38581,10,6155,3.0,1455357557
16650,10,91529,5.0,1455302120
38232,10,1088,3.0,1455619275
38610,10,6266,3.0,1455303070
14649,10,3578,4.0,1455356591
38618,10,6377,3.5,1455306101
38274,10,1307,3.0,1455357613
18529,11,368,3.0,904510567
15605,11,1704,4.0,902155102
19873,11,1391,1.0,902154685
24344,11,380,4.0,902154431
31705,11,1101,5.0,901200233
9063,11,1573,3.0,902154542
269,11,6,5.0,902154266
24604,11,474,4.0,902154431
31874,11,1584,5.0,902155136
5157,11,736,4.0,902154542
28327,11,292,4.0,902154383
29423,11,377,3.0,902154431
41414,11,1693,5.0,902155102
41433,11,1721,5.0,902154989
41164,11,1370,3.0,902154383
8798,11,1408,5.0,902154383
4315,11,593,5.0,902155102
41098,11,1100,3.0,902154621
41117,11,1358,4.0,902155136
2319,11,349,5.0,902154342
41058,11,529,5.0,902155043
41056,11,511,4.0,902154514
25323,11,10,3.0,902154316
41016,11,376,2.0,902154684
20035,11,1597,4.0,902154487
41573,11,1840,4.0,901200111
41580,11,1882,2.0,901200143
40970,11,44,2.0,902154593
9004,11,1552,4.0,902154458
41613,11,1918,4.0,901200070
23559,11,153,3.0,902154593
41646,11,2002,2.0,902154383
27529,11,208,3.0,902154706
29781,11,434,3.0,902154685
30189,11,466,3.0,902154805
4773,11,648,4.0,902154514
3003,11,457,5.0,902154316
30391,11,493,3.0,902154805
3192,11,480,4.0,902154383
41396,11,1687,3.0,902154647
23359,11,150,5.0,902154266
41692,11,2027,3.0,904510428
5281,11,780,4.0,902154487
32267,11,1917,4.0,901200037
23186,11,36,4.0,902155135
10177,11,2028,5.0,902153951
24737,11,589,4.0,902154266
41376,11,1616,3.0,902154542
5035,11,733,4.0,902154431
32172,11,1784,5.0,902155043
20312,11,1923,4.0,904510428
2431,11,356,5.0,901200263
41256,11,1438,3.0,902154647
26940,11,165,3.0,902154567
15290,11,318,4.0,902155070
7186,11,1210,4.0,902154266
41280,11,1518,4.0,902154431
41293,11,1586,4.0,902154487
26242,11,95,3.0,902154458
27137,11,170,4.0,902154621
41315,11,1604,4.0,902154647
41318,11,1608,4.0,902154316
858,11,110,5.0,902154266
41232,11,1385,3.0,902154542
41816,12,2100,3.5,1247263337
38771,12,6942,5.0,1247264138
41867,12,2421,3.0,1247263495
32483,12,2717,5.0,1247263428
39782,12,63992,5.0,1247264457
23253,12,39,4.0,1247264471
41725,12,1405,3.0,1247263395
41799,12,2072,5.0,1247263670
27966,12,256,5.0,1247263375
41756,12,1876,3.5,1247263334
41896,12,2485,5.0,1247264406
41701,12,1357,5.0,1247263404
28129,12,277,3.0,1247263371
27083,12,168,5.0,1247264411
8099,12,1265,3.5,1247264118
31388,12,830,4.0,1247263452
38516,12,5620,4.0,1247264417
23804,12,261,4.5,1247263357
31445,12,838,5.0,1247264096
41925,12,2572,5.0,1247263689
18428,12,357,3.5,1247264106
3792,12,543,3.5,1247263318
41434,12,1721,5.0,1247264463
42015,12,2694,4.0,1247263398
18206,12,222,5.0,1247263465
41979,12,2581,5.0,1247263444
39298,12,40629,5.0,1247264192
22067,12,3967,4.5,1247263471
32937,12,4018,4.5,1247264420
39065,12,8533,5.0,1247264151
42063,13,305,1.0,987456968
42515,13,3863,4.0,987896183
42579,13,3952,3.0,987895651
42679,13,4148,4.0,987895720
42072,13,1173,3.0,987457052
14650,13,3578,5.0,987895902
42174,13,2541,2.0,987456818
42467,13,3798,4.0,987895720
42560,13,3893,3.0,987895651
42083,13,1590,4.0,987457086
42288,13,3513,3.0,987895651
42295,13,3624,4.0,987895902
42399,13,3753,4.0,987895902
24962,13,597,3.0,987456968
10851,13,2174,3.0,987456818
41435,13,1721,4.0,987456818
373,13,47,5.0,987895819
42253,13,3409,2.0,987895720
22104,13,3996,5.0,987895902
42214,13,3300,4.0,987895952
42338,13,3717,3.0,987895952
21931,13,3897,4.0,987895582
42586,13,4011,5.0,987895651
20610,13,2145,3.0,987456968
11881,13,2571,5.0,987457007
42108,13,1619,3.0,987895819
15067,13,3793,4.0,987895902
42122,13,1639,4.0,987456818
6760,13,1198,5.0,987456848
42492,13,3827,4.0,987895952
32792,13,3977,3.0,987895952
23846,14,266,5.0,835441168
1368,14,231,3.0,835441042
29782,14,434,4.0,835441066
2793,14,367,1.0,835441210
26444,14,105,3.0,835441371
23560,14,153,2.0,835441012
30281,14,477,4.0,835441578
26243,14,95,5.0,835441295
18662,14,509,5.0,835441347
24963,14,597,3.0,835441431
30663,14,524,3.0,835442007
28909,14,337,5.0,835441239
41017,14,376,4.0,835441620
3833,14,552,3.0,835441558
859,14,110,5.0,835441107
25846,14,25,4.0,835441394
37547,14,586,3.0,835441451
30374,14,491,3.0,835441672
18409,14,351,3.0,835441686
3575,14,527,3.0,835441371
30143,14,455,3.0,835441812
42753,14,448,3.0,835442201
18736,14,539,4.0,835441415
29627,14,383,4.0,835441729
15291,14,318,3.0,835441042
1825,14,296,3.0,835440978
42761,14,784,1.0,835442447
4126,14,592,2.0,835440976
25694,14,19,1.0,835441168
30509,14,508,3.0,835441558
28184,14,282,5.0,835441239
30728,14,540,3.0,835441794
23254,14,39,3.0,835441186
3895,14,553,4.0,835441239
24009,14,344,2.0,835441012
374,14,47,5.0,835441133
25260,14,7,3.0,835441989
25204,14,4,3.0,835441653
2432,14,356,4.0,835441239
3961,14,590,4.0,835440977
28987,14,339,4.0,835441066
17848,14,32,4.0,835441168
42718,14,193,3.0,835441371
4316,14,593,4.0,835441086
3193,14,480,3.0,835441262
23360,14,150,4.0,835440977
28223,14,288,4.0,835441107
29424,14,377,3.0,835441328
8100,15,1265,3.5,1510572001
33032,15,4306,3.0,1510577965
43956,15,5971,2.0,1510577982
18844,15,588,3.0,1510577985
15292,15,318,5.0,1510571866
40115,15,72998,3.0,1510572052
16768,15,99114,1.0,1510571958
7507,15,1214,5.0,1510572684
14817,15,3617,1.5,1299425200
44990,15,71264,2.5,1510578103
43901,15,4720,5.0,1510571736
22524,15,4226,1.5,1510571774
36481,15,8961,2.5,1510577973
13290,15,2916,4.5,1510572872
44976,15,71057,4.0,1510578034
44837,15,68237,3.0,1510572824
34287,15,5445,4.0,1510571793
17007,15,115713,2.0,1510572009
44791,15,64614,4.0,1510572137
16894,15,109487,4.0,1510571878
44441,15,50872,3.0,1510577962
40704,15,97938,4.0,1510572473
2433,15,356,5.0,1510571873
17186,15,849,2.0,1299425064
8243,15,1270,5.0,1510571953
33865,15,4995,5.0,1510571789
45755,15,134853,4.5,1510572481
16056,15,58559,2.0,1510571886
7187,15,1210,5.0,1510572653
24738,15,589,5.0,1510572012
44773,15,63859,3.0,1510578158
29229,15,355,1.0,1299425002
44513,15,56174,3.5,1510572810
45707,15,134130,4.0,1510571883
45693,15,122924,1.0,1510573305
42868,15,858,4.0,1510571941
6407,15,1196,5.0,1510572645
44575,15,59315,2.0,1510572096
45671,15,122922,2.0,1510572670
13064,15,2858,4.0,1510571751
44669,15,60069,3.5,1510577951
45617,15,122904,2.0,1510571949
33668,15,4993,3.5,1510571754
33244,15,4370,4.0,1510573239
44351,15,48780,4.5,1510572075
44287,15,48774,3.0,1510573220
43993,15,6502,3.5,1510571682
45892,15,166635,3.5,1510572516
40971,15,44,1.0,1299424916
45537,15,115149,2.0,1510572159
45865,15,166528,5.0,1510572789
45859,15,160980,3.5,1510572512
45852,15,158872,3.5,1510578028
33415,15,4886,3.5,1510577956
45566,15,120466,2.5,1510573154
24171,15,364,3.0,1510577958
44051,15,7254,3.5,1510572802
45820,15,152081,3.0,1510578039
17035,15,122882,2.0,1510572126
14070,15,3147,5.0,1510571797
44911,15,70286,3.5,1510572656
27967,15,256,3.0,1299425021
1571,15,260,5.0,1510571946
44097,15,7438,3.0,1510572163
38619,15,6377,3.0,1510577979
1826,15,296,4.0,1510571877
45806,15,152077,5.0,1510572535
45798,15,143385,3.0,1510572581
40843,15,109374,2.0,1510572056
15745,15,6874,3.0,1510572077
44207,15,8644,3.5,1510572823
45576,15,122886,5.0,1510572679
44268,15,48304,4.5,1510572550
44869,15,69757,4.0,1299425345
16453,15,79132,3.5,1510571930
13380,15,2959,2.5,1510571747
43571,15,2278,2.5,1299424998
43709,15,3535,3.5,1510572486
14651,15,3578,5.0,1510571768
3,15,1,2.5,1510577970
5282,15,780,3.5,1510572881
45007,15,84152,5.0,1510572834
36939,15,33493,5.0,1510572900
43457,15,2001,5.0,1299424826
28427,15,293,3.0,1510571962
6761,15,1198,4.0,1510571989
42815,15,172,1.0,1299424762
45215,15,94864,3.0,1510572894
43415,15,1909,2.5,1299424890
45242,15,96610,3.0,1510572815
35915,15,8360,2.5,1510578083
43329,15,1653,4.5,1510572798
32864,15,3994,3.0,1510571677
43060,15,1200,5.0,1510572775
43504,15,2081,3.0,1510578011
45345,15,105504,4.0,1510572616
43629,15,3499,4.0,1510572526
45478,15,112852,1.5,1510571973
10178,15,2028,3.5,1510571984
11180,15,2329,4.5,1510572005
43614,15,3156,5.0,1510573324
34770,15,5952,3.5,1510571759
34579,15,5618,3.0,1510578001
45161,15,91500,3.0,1510573214
43673,15,3510,5.0,1299425097
3576,15,527,5.0,1510571982
42400,15,3753,3.0,1510571680
34956,15,5989,5.0,1510571938
45441,15,112556,4.5,1510572466
45366,15,110102,1.5,1510573153
43186,15,1347,3.0,1299425144
375,15,47,3.5,1510571970
20643,15,2150,5.0,1299425040
43768,15,3555,4.0,1299425208
17605,15,3949,4.0,1510572144
37754,15,2011,5.0,1510572060
39849,15,68954,3.5,1510577953
45058,15,85414,3.5,1510572833
7859,15,1240,4.0,1510572646
45037,15,84954,4.5,1510573398
21083,15,2762,3.0,1510571764
43801,15,4022,3.5,1510572048
10090,15,2012,4.0,1510572114
16651,15,91529,2.0,1510571987
11882,15,2571,4.0,1510571744
45313,15,104841,4.5,1510572095
45294,15,103249,3.5,1510573234
45397,15,111759,4.5,1510572026
26703,15,158,1.0,1299424840
45092,15,89745,2.0,1510572842
32938,15,4018,4.0,1299425113
45274,15,101864,4.0,1510572902
43213,15,1527,3.0,1510572660
11540,16,2427,1.5,1377476573
46866,16,3429,3.5,1377477379
16057,16,58559,4.5,1377476817
9338,16,1617,3.5,1377477542
3577,16,527,4.0,1377476787
46637,16,2490,3.0,1377476611
21084,16,2762,3.5,1377477612
17187,16,849,4.0,1377476589
47017,16,4973,4.0,1377476860
47334,16,27611,4.0,1377477684
47180,16,7099,3.5,1377477464
20583,16,2109,3.5,1377476690
19493,16,1188,2.5,1377476656
34771,16,5952,3.5,1377477424
46612,16,1680,3.5,1377476680
2434,16,356,3.5,1377477951
46135,16,745,4.0,1377476943
39850,16,68954,4.0,1377477654
47137,16,5782,4.0,1377477435
46272,16,1193,4.0,1377476813
46249,16,1186,3.5,1377476649
42587,16,4011,3.0,1377477891
33669,16,4993,3.5,1377477289
47156,16,6350,3.5,1377477637
16652,16,91529,4.5,1377477940
11883,16,2571,3.5,1377476921
46897,16,3741,4.0,1377477903
28428,16,293,4.0,1377477870
46908,16,4878,3.5,1377477936
4593,16,608,4.5,1377477406
1827,16,296,3.0,1377477302
46193,16,1148,4.0,1377476909
46878,16,3683,4.0,1377477908
22214,16,4002,3.5,1377476669
46491,16,1252,4.5,1377476948
7382,16,1213,3.5,1377476956
4317,16,593,3.0,1377476977
47392,16,48394,4.0,1377477809
6270,16,1136,4.0,1377476972
1572,16,260,3.0,1377476936
5844,16,1089,4.0,1377477608
46550,16,1261,4.0,1377476629
46584,16,1299,4.0,1377477583
7737,16,1222,4.5,1377477957
376,16,47,3.5,1377477814
6408,16,1196,3.0,1377476993
46183,16,1147,4.0,1377477315
47353,16,27773,4.0,1377477507
16454,16,79132,3.0,1377476916
19515,16,1199,5.0,1377477911
22525,16,4226,4.5,1377476925
35682,16,7153,3.5,1377477293
43957,16,5971,4.0,1377477298
46791,16,3108,4.0,1377476635
46682,16,2707,3.5,1377476693
46433,16,1230,4.0,1377477576
6617,16,1197,4.0,1377477008
11181,16,2329,3.5,1377477278
18289,16,319,4.0,1377476675
46743,16,3000,4.0,1377477521
13065,16,2858,3.5,1377476998
7079,16,1208,4.0,1377477450
15293,16,318,4.0,1377476766
7508,16,1214,4.0,1377477839
44670,16,60069,4.0,1377477834
27468,16,204,2.0,1377476617
46405,16,1223,4.0,1377477855
45898,16,111,4.5,1377477446
15606,16,1704,3.5,1377477954
577,16,50,4.0,1377476781
46704,16,2723,3.5,1377476594
47473,16,78499,4.5,1377477830
6762,16,1198,3.5,1377476852
46002,16,541,4.5,1377477340
17606,16,3949,4.0,1377477886
12522,16,2641,3.0,1377476582
34580,16,5618,4.5,1377476877
46126,16,678,4.0,1377477470
13381,16,2959,3.5,1377476874
46827,16,3174,3.5,1377476640
47203,16,7361,3.5,1377477402
42869,16,858,2.5,1377476772
24739,17,589,4.5,1305696475
48194,17,6870,3.5,1322629189
46003,17,541,3.5,1322628857
860,17,110,4.5,1305696470
48074,17,4571,4.0,1305696310
14938,17,3702,3.5,1305696292
47393,17,48394,4.5,1322629142
37018,17,33794,4.0,1305696851
33670,17,4993,4.5,1305696817
47474,17,78499,4.0,1305696624
9636,17,1732,5.0,1322629209
16232,17,68157,4.0,1305696894
16058,17,58559,4.5,1305696675
5975,17,1090,4.5,1322629080
21892,17,3508,4.0,1305696721
16455,17,79132,4.5,1305696716
47354,17,27773,4.0,1322628790
3962,17,590,4.5,1305696492
42870,17,858,5.0,1305696683
2435,17,356,5.0,1305696457
10032,17,2005,4.0,1305696258
35683,17,7153,4.5,1305696820
46273,17,1193,4.5,1305696771
17230,17,1093,4.0,1305696318
11182,17,2329,4.5,1305696670
22526,17,4226,4.0,1305696762
48052,17,3263,4.0,1305696358
47802,17,1228,4.5,1326943248
21085,17,2762,4.0,1305696835
7738,17,1222,4.5,1305696870
16440,17,77455,3.5,1307262449
47842,17,1234,4.0,1305696795
19663,17,1259,4.0,1305696786
4,17,1,4.5,1305696483
47528,17,1036,4.0,1305696741
7188,17,1210,5.0,1305696490
48246,17,7482,4.0,1305696864
7860,17,1240,5.0,1305696931
8530,17,1291,4.0,1305696691
48013,17,3039,4.5,1305696285
13382,17,2959,4.5,1305696867
48259,17,31658,4.5,1322629178
47138,17,5782,4.0,1305696779
17280,17,1263,4.0,1305696254
46492,17,1252,4.0,1307262291
11884,17,2571,5.0,1305696756
45899,17,111,4.0,1326943208
48472,17,82459,4.0,1305696644
34772,17,5952,5.0,1305696823
47906,17,1375,3.5,1305696232
23361,17,150,3.5,1305696497
48299,17,64839,3.5,1322629112
48333,17,68358,4.5,1322629267
6618,17,1197,3.5,1305696774
14071,17,3147,4.5,1322629233
47157,17,6350,5.0,1322628881
578,17,50,4.5,1305697013
3578,17,527,4.5,1305696664
43958,17,5971,4.0,1326943200
9916,17,1967,4.0,1305696313
48449,17,81932,3.5,1305696681
5845,17,1089,4.0,1307262280
7989,17,1258,4.0,1322628838
19983,17,1466,3.0,1322629229
8244,17,1270,4.5,1305696846
47673,17,1221,4.5,1305696752
41118,17,1358,3.0,1322629202
41099,17,1100,3.5,1305696352
47181,17,7099,5.0,1322628786
34581,17,5618,5.0,1322628751
10179,17,2028,4.5,1305696726
17607,17,3949,4.5,1322629083
40972,17,44,3.5,1305696245
47948,17,2194,4.0,1305696788
11694,17,2502,4.5,1322629245
15949,17,48516,4.0,1305696748
48392,17,80463,4.0,1305696734
377,17,47,4.0,1307262715
4127,17,592,4.5,1305696480
1828,17,296,5.0,1305696455
13066,17,2858,4.0,1322628761
6409,17,1196,5.0,1305696635
44671,17,60069,3.5,1305696839
3194,17,480,4.5,1305696463
7383,17,1213,4.5,1305696699
6958,17,1206,5.0,1322628945
28429,17,293,3.5,1307262308
48119,17,6016,4.5,1322628668
